Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_sector,Info_industry,Info_marketCap,Info_trailingPE,Info_forwardPE,Info_dividendYield,Info_beta,Info_fiftyDayAverage,Info_twoHundredDayAverage
2021-04-20 00:00:00-04:00,132.082,132.581,128.942,130.214,94812300,0.0,0.0,75.73,76.445,83.171,91.391,89.39,2.677,1.813,130.577,129.063,126.532,124.705,122.558,114.269,130.818,129.673,124.655,123.759,125.1,117.303,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-21 00:00:00-04:00,129.48,130.84,128.443,130.595,68847100,0.0,0.0,73.834,75.73,84.433,87.937,69.674,2.652,1.981,130.583,129.342,126.919,124.936,122.717,114.432,131.106,130.22,125.191,123.692,125.281,117.501,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-22 00:00:00-04:00,130.145,131.231,128.551,129.069,84566500,0.0,0.0,68.23,73.834,71.188,79.597,55.243,2.48,2.081,130.079,129.292,127.123,125.099,122.843,114.577,130.605,130.375,125.77,123.613,125.439,117.693,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-23 00:00:00-04:00,129.284,132.18,129.284,131.397,78657500,0.0,0.0,67.542,68.23,88.354,81.325,62.597,2.503,2.165,130.518,129.675,127.53,125.346,123.012,114.745,130.636,130.504,126.442,123.592,125.614,117.886,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-26 00:00:00-04:00,131.896,132.121,130.654,131.789,66905100,0.0,0.0,67.663,67.542,92.204,83.916,59.24,2.524,2.237,130.942,130.059,127.936,125.598,123.186,114.914,130.613,130.845,127.103,123.584,125.769,118.079,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-27 00:00:00-04:00,132.072,132.464,131.192,131.466,66015800,0.0,0.0,64.276,67.663,83.738,88.099,51.445,2.485,2.287,131.116,130.315,128.272,125.828,123.35,115.079,130.863,130.841,127.739,123.565,125.885,118.27,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-28 00:00:00-04:00,131.388,132.082,130.184,130.673,107760100,0.0,0.0,57.638,64.276,67.822,81.255,33.485,2.364,2.302,130.969,130.38,128.501,126.018,123.495,115.234,130.879,130.992,128.408,123.572,125.989,118.459,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-29 00:00:00-04:00,133.501,134.087,129.568,130.576,151101000,0.0,0.0,51.294,57.638,44.255,65.271,31.028,2.234,2.288,130.838,130.416,128.698,126.197,123.635,115.387,131.18,130.893,128.962,123.624,126.094,118.639,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-04-30 00:00:00-04:00,128.913,130.654,128.218,128.6,109839500,0.0,0.0,50.585,51.294,6.5,39.526,-1.504,1.949,2.22,130.092,130.085,128.689,126.291,123.734,115.518,130.621,130.628,129.376,123.658,126.186,118.806,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-03 00:00:00-04:00,129.167,131.153,128.961,129.656,75135100,0.0,0.0,44.338,50.585,24.499,25.085,3.33,1.787,2.134,129.946,130.007,128.781,126.423,123.851,115.659,130.194,130.403,129.701,123.71,126.274,118.985,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-04 00:00:00-04:00,128.335,128.629,123.943,125.068,137564700,0.0,0.0,38.989,44.338,11.09,14.03,-49.23,1.275,1.962,128.32,129.109,128.427,126.37,123.875,115.753,128.915,129.889,129.781,123.747,126.31,119.142,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-05 00:00:00-04:00,126.389,127.611,125.185,125.313,84000900,0.0,0.0,30.907,38.989,13.501,16.363,-48.646,0.878,1.745,127.318,128.419,128.131,126.329,123.904,115.848,127.842,129.361,129.791,123.79,126.373,119.289,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-06 00:00:00-04:00,125.107,126.927,124.364,126.917,78128300,0.0,0.0,37.763,30.907,29.315,17.968,-49.027,0.685,1.533,127.184,128.146,128.015,126.352,123.963,115.958,127.111,129.145,129.76,123.876,126.439,119.452,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-07 00:00:00-04:00,128.22,128.622,126.878,127.593,78973300,0.22,0.0,37.802,37.763,35.981,26.265,-28.642,0.58,1.343,127.32,128.045,127.975,126.4,124.035,116.074,126.909,128.765,129.635,124.061,126.519,119.616,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-10 00:00:00-04:00,126.809,126.937,124.261,124.301,88071200,0.0,0.0,34.664,37.802,3.524,22.94,-63.324,0.229,1.12,126.314,127.365,127.625,126.318,124.04,116.156,125.838,128.016,129.43,124.175,126.572,119.786,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-11 00:00:00-04:00,121.018,123.732,120.303,123.379,126142800,0.0,0.0,31.795,34.664,22.321,20.609,-98.37,-0.122,0.871,125.336,126.64,127.221,126.203,124.027,116.227,125.501,127.208,129.024,124.142,126.557,119.952,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-12 00:00:00-04:00,120.92,122.135,119.793,120.303,112172300,0.0,0.0,29.487,31.795,3.565,9.803,-116.754,-0.642,0.569,123.658,125.488,126.562,125.971,123.954,116.268,124.499,126.17,128.581,124.1,126.512,120.092,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-13 00:00:00-04:00,122.076,123.615,121.763,122.458,105861300,0.0,0.0,28.914,29.487,18.646,14.844,-85.803,-0.87,0.281,123.258,124.937,126.171,125.834,123.924,116.33,123.607,125.359,128.126,124.161,126.479,120.251,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-14 00:00:00-04:00,123.713,125.32,123.321,124.889,81918000,0.0,0.0,35.152,28.914,35.647,19.286,-54.693,-0.844,0.056,123.802,124.928,126.049,125.797,123.943,116.415,123.066,124.988,127.808,124.309,126.491,120.413,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-17 00:00:00-04:00,124.271,124.379,122.654,123.732,74244600,0.0,0.0,33.934,35.152,27.558,27.284,-65.901,-0.907,-0.137,123.778,124.711,125.828,125.716,123.939,116.488,122.952,124.395,127.399,124.408,126.476,120.563,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-18 00:00:00-04:00,124.016,124.438,122.272,122.341,63342900,0.0,0.0,33.11,33.934,17.823,27.009,-70.826,-1.057,-0.321,123.299,124.28,125.496,125.583,123.907,116.546,122.745,124.123,127.006,124.578,126.411,120.658,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-19 00:00:00-04:00,120.685,122.409,120.391,122.184,92612000,0.0,0.0,33.031,33.11,21.048,22.143,-86.783,-1.174,-0.491,122.928,123.899,125.181,125.45,123.873,116.602,123.121,123.81,126.585,124.653,126.353,120.739,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-20 00:00:00-04:00,122.713,125.153,122.586,124.751,76857100,0.0,0.0,42.4,33.031,43.648,27.506,-40.225,-1.049,-0.603,123.535,124.054,125.14,125.423,123.89,116.683,123.579,123.593,126.369,124.8,126.312,120.829,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-21 00:00:00-04:00,125.251,125.427,122.694,122.909,79295400,0.0,0.0,37.077,42.4,35.267,33.321,-43.682,-1.085,-0.699,123.327,123.846,124.927,125.324,123.871,116.745,123.184,123.125,125.945,124.872,126.206,120.908,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-24 00:00:00-04:00,123.477,125.369,123.409,124.546,63092900,0.0,0.0,48.872,37.077,53.829,44.248,-24.615,-0.971,-0.754,123.733,123.973,124.891,125.293,123.884,116.823,123.346,123.149,125.583,124.995,126.134,120.976,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-25 00:00:00-04:00,125.251,125.741,123.781,124.35,72009500,0.0,0.0,47.916,48.872,51.609,46.902,-15.207,-0.886,-0.78,123.939,124.041,124.839,125.256,123.894,116.897,123.748,123.246,125.227,125.056,126.071,121.056,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-26 00:00:00-04:00,124.408,124.83,123.879,124.301,56575900,0.0,0.0,43.929,47.916,51.054,52.164,-14.759,-0.813,-0.786,124.059,124.089,124.788,125.219,123.902,116.971,124.171,123.646,124.908,125.086,126.018,121.128,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-27 00:00:00-04:00,123.899,125.075,122.566,122.762,94625600,0.0,0.0,39.222,43.929,41.564,48.076,-24.914,-0.869,-0.803,123.627,123.847,124.595,125.123,123.879,117.029,123.773,123.676,124.518,125.1,125.982,121.208,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-05-28 00:00:00-04:00,123.046,123.272,122.047,122.106,71311100,0.0,0.0,44.45,39.222,38.88,43.833,-37.636,-0.956,-0.834,123.12,123.531,124.358,125.004,123.844,117.079,123.613,123.398,124.193,125.184,125.923,121.268,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-01 00:00:00-04:00,122.566,122.831,121.449,121.782,67637100,0.0,0.0,45.836,44.45,33.443,37.962,-37.881,-1.039,-0.875,122.674,123.213,124.113,124.878,123.803,117.126,123.06,123.203,123.799,125.272,125.904,121.316,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-02 00:00:00-04:00,121.782,122.723,121.557,122.547,59278900,0.0,0.0,56.653,45.836,40.293,37.539,-30.354,-1.031,-0.906,122.631,123.092,123.964,124.787,123.778,117.18,122.699,123.224,123.673,125.309,125.851,121.369,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-03 00:00:00-04:00,122.174,122.341,120.655,121.057,76229200,0.0,0.0,45.675,56.653,12.454,28.73,-45.705,-1.132,-0.951,122.107,122.722,123.687,124.64,123.724,117.219,122.051,123.111,123.46,125.333,125.772,121.415,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-04 00:00:00-04:00,121.576,123.624,121.361,123.36,75169300,0.0,0.0,45.244,45.675,55.494,36.081,-12.708,-1.014,-0.964,122.524,122.838,123.656,124.59,123.717,117.28,122.17,122.972,123.282,125.45,125.745,121.469,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-07 00:00:00-04:00,123.634,123.781,122.321,123.37,71057600,0.0,0.0,48.785,45.244,55.678,41.209,0.698,-0.91,-0.953,122.806,122.934,123.628,124.542,123.71,117.34,122.423,123.018,123.071,125.558,125.721,121.521,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-08 00:00:00-04:00,124.056,125.878,123.673,124.193,74403800,0.0,0.0,56.451,48.785,69.286,60.153,35.915,-0.752,-0.913,123.268,123.163,123.682,124.529,123.72,117.408,122.905,122.983,123.066,125.671,125.685,121.566,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-09 00:00:00-04:00,124.653,125.183,123.977,124.575,56877900,0.0,0.0,58.199,56.451,75.047,66.67,36.844,-0.589,-0.848,123.704,123.42,123.767,124.53,123.737,117.48,123.311,123.005,123.126,125.787,125.671,121.582,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-10 00:00:00-04:00,124.467,125.614,123.409,123.575,71186400,0.0,0.0,45.482,58.199,55.91,66.747,25.756,-0.534,-0.785,123.661,123.448,123.749,124.493,123.734,117.54,123.815,122.933,123.289,125.913,125.665,121.586,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-11 00:00:00-04:00,123.987,124.879,123.566,124.791,53522400,0.0,0.0,57.595,45.482,79.174,70.043,33.252,-0.389,-0.706,124.038,123.692,123.848,124.505,123.755,117.613,124.101,123.135,123.406,126.019,125.664,121.602,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-14 00:00:00-04:00,125.251,127.916,124.516,127.858,96906500,0.0,0.0,61.986,57.595,99.19,78.091,112.677,-0.025,-0.57,125.311,124.45,124.23,124.636,123.836,117.714,124.998,123.711,123.554,126.17,125.653,121.624,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-15 00:00:00-04:00,127.328,127.975,126.79,127.035,62746300,0.0,0.0,59.294,61.986,87.148,88.504,125.419,0.194,-0.417,125.885,124.92,124.497,124.73,123.899,117.807,125.567,124.236,123.72,126.247,125.587,121.65,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-16 00:00:00-04:00,127.75,128.259,125.878,127.534,91815000,0.0,0.0,60.855,59.294,90.464,92.268,119.196,0.403,-0.253,126.435,125.395,124.786,124.84,123.971,117.904,126.158,124.735,123.979,126.328,125.504,121.679,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-17 00:00:00-04:00,127.191,129.886,127.044,129.141,96721700,0.0,0.0,71.316,60.855,91.932,89.848,163.26,0.691,-0.064,127.337,126.076,125.201,125.009,124.073,118.016,127.272,125.543,124.327,126.409,125.399,121.696,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-18 00:00:00-04:00,128.083,128.867,127.622,127.838,108953300,0.0,0.0,68.362,71.316,77.813,86.736,129.47,0.804,0.109,127.504,126.396,125.452,125.12,124.148,118.114,127.881,125.991,124.481,126.415,125.279,121.681,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-21 00:00:00-04:00,127.681,129.749,126.613,129.641,79663300,0.0,0.0,72.993,68.362,97.346,89.031,135.227,1.028,0.293,128.216,126.986,125.851,125.297,124.257,118.228,128.238,126.618,124.818,126.406,125.188,121.688,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-22 00:00:00-04:00,129.474,131.385,128.975,131.287,74783600,0.0,0.0,74.319,72.993,99.087,91.415,171.333,1.323,0.499,129.24,127.768,126.369,125.532,124.396,118.358,129.088,127.328,125.155,126.464,125.162,121.755,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-23 00:00:00-04:00,131.082,131.62,130.552,131.013,60214200,0.0,0.0,79.708,74.319,94.078,96.837,159.028,1.517,0.703,129.831,128.358,126.811,125.747,124.527,118.484,129.784,127.971,125.488,126.454,125.183,121.821,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-24 00:00:00-04:00,131.748,131.934,130.258,130.729,68711000,0.0,0.0,75.0,79.708,87.462,93.542,134.435,1.629,0.888,130.13,128.789,127.184,125.942,124.65,118.606,130.102,128.687,125.81,126.486,125.18,121.924,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-25 00:00:00-04:00,130.778,131.199,130.141,130.435,70783700,0.0,0.0,73.516,75.0,82.414,87.985,108.591,1.675,1.045,130.232,129.088,127.494,126.118,124.764,118.724,130.621,129.251,126.193,126.463,125.166,122.004,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-28 00:00:00-04:00,130.729,132.532,130.67,132.071,62111300,0.0,0.0,74.876,73.516,94.952,88.276,118.336,1.822,1.201,130.845,129.631,127.93,126.352,124.909,118.856,131.107,129.672,126.692,126.479,125.178,122.111,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-29 00:00:00-04:00,132.091,133.747,131.65,133.59,64556100,0.0,0.0,76.559,74.876,98.483,91.95,125.479,2.038,1.368,131.76,130.351,128.469,126.636,125.081,119.003,131.568,130.328,127.282,126.513,125.172,122.233,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-06-30 00:00:00-04:00,133.433,134.648,133.139,134.207,63261400,0.0,0.0,82.044,76.559,96.021,96.485,124.719,2.233,1.541,132.576,131.052,129.015,126.933,125.262,119.154,132.206,130.995,127.865,126.593,125.176,122.342,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-01 00:00:00-04:00,133.855,134.57,133.031,134.511,52485800,0.0,0.0,81.0,82.044,98.646,97.717,107.315,2.385,1.71,133.221,131.681,129.539,127.23,125.445,119.307,132.963,131.532,128.538,126.671,125.182,122.451,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-02 00:00:00-04:00,135.129,137.186,134.982,137.147,78852600,0.0,0.0,80.463,81.0,99.653,98.107,127.264,2.687,1.905,134.53,132.675,130.263,127.619,125.677,119.485,134.305,132.463,129.227,126.833,125.223,122.59,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-06 00:00:00-04:00,137.255,140.273,137.255,139.166,108181800,0.0,0.0,86.889,80.463,92.308,96.869,139.62,3.053,2.135,136.075,133.855,131.111,128.072,125.944,119.681,135.724,133.416,130.017,126.988,125.29,122.748,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-07 00:00:00-04:00,140.655,141.978,139.793,141.664,104911600,0.0,0.0,88.311,86.889,97.959,96.64,146.175,3.505,2.409,137.938,135.275,132.116,128.605,126.255,119.899,137.339,134.453,130.89,127.186,125.385,122.935,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-08 00:00:00-04:00,138.735,141.165,137.843,140.361,105575500,0.0,0.0,80.929,88.311,89.477,93.248,108.819,3.716,2.67,138.746,136.2,132.902,129.066,126.534,120.103,138.57,135.388,131.68,127.364,125.464,123.101,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-09 00:00:00-04:00,139.881,142.723,139.783,142.194,99890800,0.0,0.0,88.452,80.929,96.715,94.717,111.389,3.984,2.933,139.895,137.289,133.787,129.58,126.844,120.323,140.106,136.535,132.611,127.594,125.583,123.266,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-12 00:00:00-04:00,143.272,143.379,141.106,141.596,76299700,0.0,0.0,84.231,88.452,87.619,91.27,99.288,4.102,3.167,140.462,138.072,134.53,130.052,127.137,120.534,140.996,137.651,133.451,127.814,125.719,123.452,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-13 00:00:00-04:00,141.135,144.496,140.743,142.713,100827100,0.0,0.0,83.739,84.231,87.577,90.637,93.069,4.236,3.381,141.212,138.916,135.31,130.548,127.445,120.755,141.706,138.715,134.194,128.097,125.877,123.638,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-14 00:00:00-04:00,145.124,146.564,144.712,146.152,127050800,0.0,0.0,87.665,83.739,97.494,90.897,110.284,4.567,3.618,142.859,140.232,136.342,131.16,127.815,121.008,142.603,139.971,135.15,128.427,126.069,123.821,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-15 00:00:00-04:00,146.241,146.985,144.134,145.496,106820300,0.0,0.0,86.07,87.665,91.158,92.076,93.728,4.722,3.839,143.738,141.189,137.214,131.722,128.166,121.251,143.63,141.1,136.048,128.835,126.291,123.988,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-16 00:00:00-04:00,145.476,146.75,142.948,143.448,93251400,0.0,0.0,79.277,86.07,78.318,88.99,73.288,4.627,3.996,143.641,141.6,137.808,132.182,128.468,121.472,143.881,141.994,136.763,129.198,126.494,124.149,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-19 00:00:00-04:00,140.861,141.175,138.823,139.587,121434600,0.0,0.0,65.371,79.277,51.757,73.744,25.647,4.191,4.035,142.29,141.234,137.977,132.473,128.688,121.652,143.479,142.238,137.35,129.451,126.664,124.283,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-20 00:00:00-04:00,140.577,144.144,140.087,143.213,96350000,0.0,0.0,68.118,65.371,72.963,67.68,43.573,4.091,4.047,142.597,141.594,138.476,132.894,128.976,121.867,143.579,142.642,138.029,129.764,126.912,124.429,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-21 00:00:00-04:00,142.605,143.193,141.723,142.478,74993500,0.0,0.0,65.503,68.118,67.697,64.139,38.226,3.908,4.019,142.558,141.754,138.857,133.27,129.243,122.072,142.844,142.724,138.589,130.127,127.151,124.591,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-22 00:00:00-04:00,143.007,145.222,142.88,143.85,77338200,0.0,0.0,66.832,65.503,73.878,71.513,46.729,3.829,3.981,142.988,142.135,139.332,133.684,129.533,122.289,142.515,143.073,139.23,130.537,127.339,124.742,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-23 00:00:00-04:00,144.585,145.731,143.967,145.574,71447400,0.0,0.0,65.705,66.832,85.498,75.691,50.521,3.861,3.957,143.85,142.761,139.927,134.151,129.85,122.52,142.94,143.411,139.973,131.042,127.571,124.918,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-26 00:00:00-04:00,145.29,146.819,144.732,145.996,72434100,0.0,0.0,63.534,65.705,89.175,82.85,50.185,3.876,3.941,144.565,143.349,140.505,134.615,130.17,122.754,144.222,143.851,140.751,131.513,127.837,125.087,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-27 00:00:00-04:00,146.123,146.211,142.625,143.82,104818600,0.0,0.0,54.327,63.534,65.38,80.018,29.341,3.67,3.886,144.317,143.434,140.821,134.976,130.44,122.964,144.344,143.961,141.338,131.892,128.1,125.246,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-28 00:00:00-04:00,141.9,144.016,139.675,142.066,118931200,0.0,0.0,53.362,54.327,39.736,64.764,3.117,3.327,3.775,143.567,143.186,140.939,135.254,130.67,123.154,144.261,143.553,141.762,132.258,128.333,125.386,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-29 00:00:00-04:00,141.782,143.605,141.674,142.713,56699500,0.0,0.0,51.074,53.362,47.659,50.925,6.509,3.071,3.634,143.282,143.1,141.108,135.547,130.909,123.348,144.034,143.274,142.187,132.666,128.622,125.493,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-07-30 00:00:00-04:00,141.478,143.389,141.214,142.929,70440600,0.0,0.0,52.801,51.074,50.3,45.899,0.503,2.854,3.478,143.164,143.069,141.282,135.836,131.147,123.543,143.505,143.223,142.608,133.081,128.867,125.617,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-02 00:00:00-04:00,143.418,143.997,142.331,142.595,62880000,0.0,0.0,49.744,52.801,46.219,48.059,2.127,2.624,3.307,142.975,142.983,141.407,136.101,131.374,123.733,142.825,143.523,142.881,133.437,129.119,125.739,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-03 00:00:00-04:00,142.88,145.065,142.262,144.398,64786600,0.0,0.0,45.896,49.744,68.307,54.942,10.851,2.558,3.157,143.449,143.24,141.692,136.427,131.632,123.938,142.94,143.642,143.142,133.867,129.37,125.873,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-04 00:00:00-04:00,144.31,144.82,143.34,143.997,56368300,0.0,0.0,46.45,45.896,64.706,59.744,11.911,2.445,3.015,143.632,143.378,141.911,136.724,131.876,124.138,143.326,143.794,143.259,134.256,129.626,126.012,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-05 00:00:00-04:00,144.026,144.869,143.232,144.104,46397700,0.0,0.0,51.712,46.45,66.054,66.356,9.989,2.337,2.879,143.789,143.51,142.12,137.013,132.119,124.337,143.605,143.819,143.446,134.651,129.854,126.167,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-06 00:00:00-04:00,143.624,144.369,142.917,143.417,54126800,0.22,0.0,61.968,51.712,52.386,61.049,1.116,2.171,2.738,143.665,143.493,142.244,137.264,132.342,124.527,143.702,143.604,143.507,135.034,130.06,126.311,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-09 00:00:00-04:00,143.476,143.967,142.809,143.368,48908700,0.0,0.0,50.627,61.968,51.699,56.713,-3.512,2.013,2.593,143.566,143.47,142.351,137.504,132.561,124.714,143.857,143.341,143.596,135.446,130.273,126.458,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-10 00:00:00-04:00,143.712,144.958,142.593,142.888,69023100,0.0,0.0,51.683,50.627,44.968,49.684,-2.785,1.827,2.44,143.34,143.364,142.402,137.715,132.765,124.895,143.555,143.248,143.604,135.861,130.523,126.609,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-11 00:00:00-04:00,143.329,143.987,142.819,143.143,48493500,0.0,0.0,46.803,51.683,48.539,48.402,-4.369,1.681,2.288,143.274,143.324,142.472,137.928,132.971,125.076,143.384,143.355,143.454,136.289,130.78,126.763,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-12 00:00:00-04:00,143.467,146.273,143.123,146.116,72282600,0.0,0.0,52.202,46.803,90.166,61.224,52.015,1.785,2.187,144.222,143.832,142.819,138.249,133.231,125.286,143.786,143.696,143.485,136.76,131.034,126.933,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
2021-08-13 00:00:00-04:00,146.195,146.656,145.508,146.322,59375000,0.0,0.0,51.351,52.202,95.22,77.975,90.378,1.862,2.122,144.922,144.285,143.153,138.565,133.49,125.495,144.367,144.035,143.629,137.265,131.299,127.096,Technology,Consumer Electronics,2829863354368,29.902,22.669,0.49,1.259,229.726,229.147
