Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2020-12-15 00:00:00-05:00,297.833,298.728,295.636,298.728,25709000,0.0,0.0,0.0,72.795,73.575,90.65,77.911,56.856,4.548,4.669,296.202,294.972,291.656,283.868,273.045,254.004,294.948,296.132,291.377,282.565,275.269,245.888,177154441216,28.883,0.56,505.098,494.439
2020-12-16 00:00:00-05:00,299.126,301.158,298.076,300.37,25461900,0.0,0.0,0.0,72.679,72.795,94.604,87.072,68.962,4.692,4.673,297.591,295.954,292.486,284.515,273.586,254.466,296.439,296.631,292.189,283.222,275.744,246.333,177154441216,28.883,0.56,505.098,494.439
2020-12-17 00:00:00-05:00,301.974,302.567,300.769,302.334,23730500,0.0,0.0,0.0,71.968,72.679,98.542,94.598,77.026,4.908,4.72,299.172,297.114,293.424,285.214,274.156,254.942,298.088,297.284,293.204,283.826,276.271,246.82,177154441216,28.883,0.56,505.098,494.439
2020-12-18 00:00:00-05:00,302.976,303.287,299.039,301.42,41173400,0.0,0.0,0.0,68.899,71.968,86.177,93.108,63.485,4.948,4.766,299.922,297.897,294.185,285.849,274.696,255.405,299.684,297.725,294.064,284.383,276.76,247.32,177154441216,28.883,0.56,505.098,494.439
2020-12-21 00:00:00-05:00,298.461,301.392,295.675,300.856,37095500,0.561,0.0,0.0,62.356,68.899,82.001,88.907,40.676,4.878,4.788,300.233,298.435,294.821,286.438,275.214,255.857,300.742,297.942,294.992,284.846,277.23,247.887,177154441216,28.883,0.56,505.098,494.439
2020-12-22 00:00:00-05:00,301.762,302.6,298.84,301.674,26176300,0.0,0.0,0.0,63.041,62.356,88.059,85.412,47.127,4.833,4.797,300.714,299.024,295.473,287.035,275.738,256.313,301.331,298.139,295.961,285.153,277.663,248.407,177154441216,28.883,0.56,505.098,494.439
2020-12-23 00:00:00-05:00,301.723,302.083,299.999,300.155,21201300,0.0,0.0,0.0,58.631,63.041,76.808,82.289,38.515,4.622,4.762,300.527,299.23,295.919,287.55,276.221,256.749,301.288,298.864,296.655,285.429,278.046,248.963,177154441216,28.883,0.56,505.098,494.439
2020-12-24 00:00:00-05:00,300.418,301.928,300.34,301.48,16785000,0.0,0.0,0.0,58.826,58.631,86.617,83.828,38.03,4.509,4.712,300.845,299.639,296.449,288.096,276.721,257.194,301.117,299.602,297.328,285.781,278.432,249.611,177154441216,28.883,0.56,505.098,494.439
2020-12-28 00:00:00-05:00,304.099,304.995,302.259,304.518,22497700,0.0,0.0,0.0,60.918,58.826,96.863,86.763,57.193,4.612,4.692,302.069,300.526,297.217,288.74,277.272,257.665,301.737,300.71,298.02,286.231,278.842,250.203,177154441216,28.883,0.56,505.098,494.439
2020-12-29 00:00:00-05:00,305.852,306.476,303.885,304.791,25871900,0.0,0.0,0.0,59.806,60.918,89.906,91.129,61.066,4.661,4.686,302.977,301.301,297.939,289.369,277.817,258.134,302.524,301.633,298.696,286.717,279.22,250.907,177154441216,28.883,0.56,505.098,494.439
2020-12-30 00:00:00-05:00,305.96,306.281,304.177,304.801,18138100,0.0,0.0,0.0,80.982,59.806,89.965,92.245,58.744,4.648,4.678,303.585,301.938,298.592,289.975,278.351,258.598,303.149,302.24,299.186,287.295,279.629,251.549,177154441216,28.883,0.56,505.098,494.439
