Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_sector,Info_industry,Info_marketCap,Info_trailingPE,Info_forwardPE,Info_dividendYield,Info_beta,Info_fiftyDayAverage,Info_twoHundredDayAverage
2021-08-27 00:00:00-04:00,290.317,292.143,288.22,291.026,22605700,0.0,0.0,67.85,64.999,71.112,73.724,68.106,5.417,5.23,291.44,289.666,285.666,275.259,262.271,243.759,292.869,289.988,284.638,274.87,259.661,239.491,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-08-30 00:00:00-04:00,292.386,295.396,292.327,294.784,16348100,0.0,0.0,74.974,67.85,89.039,76.096,94.356,5.49,5.282,292.555,290.597,286.534,276.024,262.915,244.267,292.663,290.915,285.575,275.737,260.16,239.924,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-08-31 00:00:00-04:00,295.59,295.668,292.755,293.124,26285300,0.0,0.0,71.126,74.974,80.247,80.132,79.535,5.353,5.296,292.744,291.056,287.162,276.695,263.513,244.753,292.52,291.824,286.319,276.509,260.618,240.353,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-01 00:00:00-04:00,294.085,296.338,292.745,293.075,18983800,0.0,0.0,68.585,71.126,76.686,81.99,71.005,5.18,5.273,292.855,291.423,287.725,277.337,264.099,245.234,292.485,292.902,287.089,277.224,261.074,240.777,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-02 00:00:00-04:00,293.434,294.561,291.473,292.415,16285600,0.0,0.0,64.075,68.585,72.733,76.555,52.077,4.933,5.205,292.708,291.603,288.172,277.929,264.659,245.703,292.885,293.327,287.68,277.931,261.499,241.194,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-03 00:00:00-04:00,292.259,293.823,291.551,292.405,14747900,0.0,0.0,61.943,64.075,72.675,74.031,43.741,4.682,5.1,292.607,291.749,288.575,278.496,265.209,246.168,293.16,293.015,288.274,278.61,261.952,241.624,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-07 00:00:00-04:00,292.279,292.356,289.55,291.473,17180400,0.0,0.0,63.125,61.943,67.093,70.834,24.396,4.359,4.952,292.229,291.699,288.851,279.005,265.729,246.619,292.498,292.581,288.876,279.303,262.357,242.063,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-08 00:00:00-04:00,291.084,291.89,288.841,291.502,15046800,0.0,0.0,67.287,63.125,67.267,69.012,14.349,4.057,4.773,291.987,291.663,289.103,279.495,266.239,247.065,292.174,292.347,289.571,279.924,262.751,242.496,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-09 00:00:00-04:00,292.094,293.376,288.385,288.628,19927000,0.0,0.0,50.986,67.287,4.662,46.341,2.317,3.546,4.528,290.867,291.111,289.058,279.853,266.683,247.479,291.284,291.885,290.098,280.436,263.136,242.924,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-10 00:00:00-04:00,289.764,291.22,286.812,287.133,19633400,0.0,0.0,26.353,50.986,3.213,25.047,-19.81,2.985,4.219,289.622,290.388,288.875,280.139,267.088,247.874,290.228,291.556,290.411,280.928,263.51,243.347,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-13 00:00:00-04:00,288.919,289.88,285.55,288.375,23652900,0.0,0.0,30.135,26.353,25.151,11.009,-27.69,2.612,3.898,289.207,290.022,288.827,280.462,267.509,248.277,289.422,291.291,290.64,281.431,263.874,243.757,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-14 00:00:00-04:00,290.871,292.648,289.453,291.094,21853400,0.0,0.0,42.943,30.135,51.395,26.586,1.352,2.506,3.619,289.836,290.217,289.043,280.879,267.976,248.703,289.346,290.922,290.919,281.871,264.298,244.181,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-15 00:00:00-04:00,294.464,296.464,293.065,295.978,28356300,0.0,0.0,55.742,42.943,95.552,57.366,40.181,2.784,3.452,291.883,291.264,289.703,281.471,268.531,249.173,290.242,291.208,291.516,282.409,264.733,244.623,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-16 00:00:00-04:00,294.949,296.454,292.036,296.367,19550800,0.0,0.0,63.964,55.742,99.111,82.019,31.801,3.001,3.362,293.378,292.192,290.338,282.055,269.082,249.643,291.789,291.537,292.22,282.911,265.168,245.072,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-17 00:00:00-04:00,295.347,295.668,290.842,291.172,41372500,0.0,0.0,50.281,63.964,51.513,82.058,1.424,2.723,3.234,292.642,292.007,290.417,282.413,269.519,250.056,292.597,291.413,292.37,283.357,265.546,245.485,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-20 00:00:00-04:00,287.735,290.055,281.122,285.763,38278700,0.0,0.0,33.627,50.281,30.253,60.292,-79.668,2.042,2.996,290.349,290.871,289.974,282.544,269.841,250.411,292.075,290.748,291.882,283.685,265.943,245.875,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-21 00:00:00-04:00,287.113,288.909,285.54,286.249,22364100,0.0,0.0,36.966,33.627,33.418,38.395,-64.388,1.524,2.701,288.983,290.031,289.619,282.689,270.166,250.768,291.106,290.226,291.403,284.035,266.364,246.273,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-22 00:00:00-04:00,288.123,291.512,285.967,289.919,26626300,0.0,0.0,44.739,36.966,57.342,40.338,-33.659,1.394,2.44,289.295,290.011,289.648,282.973,270.557,251.157,289.894,290.068,291.207,284.387,266.825,246.688,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-23 00:00:00-04:00,290.181,292.172,288.9,290.871,18604600,0.0,0.0,47.451,44.739,63.544,51.435,-9.367,1.352,2.222,289.82,290.167,289.764,283.283,270.959,251.552,288.795,290.292,291.088,284.728,267.298,247.109,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-24 00:00:00-04:00,289.579,291.104,288.317,290.667,14999000,0.0,0.0,47.149,47.451,62.215,61.034,-20.637,1.287,2.035,290.102,290.258,289.85,283.572,271.35,251.942,288.694,290.646,291.101,285.095,267.809,247.52,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-27 00:00:00-04:00,287.55,287.87,284.443,285.637,23571700,0.0,0.0,41.561,47.149,29.431,51.73,-94.756,0.821,1.792,288.614,289.418,289.449,283.653,271.632,252.277,288.669,290.372,290.832,285.366,268.282,247.927,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-28 00:00:00-04:00,281.394,282.345,274.548,275.296,43186200,0.0,0.0,31.949,41.561,3.412,31.686,-231.942,-0.379,1.358,284.175,286.85,288.101,283.325,271.705,252.506,286.478,288.792,289.857,285.502,268.62,248.288,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-29 00:00:00-04:00,276.83,278.452,274.801,275.762,26353700,0.0,0.0,34.857,31.949,5.538,12.793,-220.164,-1.278,0.831,281.371,284.834,286.926,283.029,271.785,252.737,283.647,286.77,288.989,285.604,268.937,248.638,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-09-30 00:00:00-04:00,277.423,279.481,273.451,273.742,32343600,0.0,0.0,34.432,34.857,1.266,3.405,-203.347,-2.128,0.239,278.828,282.818,285.671,282.665,271.824,252.946,280.221,284.508,288.022,285.624,269.284,248.974,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-01 00:00:00-04:00,273.937,281.569,273.131,280.714,30086300,0.0,0.0,42.14,34.432,32.501,13.102,-138.943,-2.214,-0.252,279.457,282.435,285.198,282.588,272.0,253.223,278.23,283.462,287.437,285.692,269.711,249.345,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-04 00:00:00-04:00,279.064,279.403,272.121,274.898,31350700,0.0,0.0,34.376,42.14,11.408,15.058,-159.386,-2.72,-0.745,277.937,281.065,284.217,282.287,272.058,253.438,276.083,282.376,286.562,285.576,270.149,249.661,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-05 00:00:00-04:00,275.811,281.977,275.811,280.384,24993000,0.0,0.0,35.13,34.376,33.958,25.956,-91.211,-2.648,-1.126,278.753,280.941,283.852,282.212,272.222,253.706,277.1,281.789,286.008,285.581,270.603,250.005,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-06 00:00:00-04:00,277.491,285.113,277.228,284.608,28002600,0.0,0.0,39.551,35.13,53.031,32.799,-44.798,-2.224,-1.346,280.704,281.608,283.924,282.306,272.468,254.014,278.869,281.258,285.663,285.719,271.049,250.374,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-07 00:00:00-04:00,286.618,288.036,285.394,286.297,20430500,0.0,0.0,45.381,39.551,70.702,52.564,14.277,-1.732,-1.423,282.569,282.46,284.15,282.462,272.741,254.335,281.38,280.801,285.546,285.897,271.542,250.731,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-08 00:00:00-04:00,287.628,288.036,285.239,286.297,17685700,0.0,0.0,50.564,45.381,70.702,64.812,14.947,-1.327,-1.404,283.812,283.158,284.355,282.613,273.01,254.653,282.497,280.364,285.505,286.07,272.054,251.083,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-11 00:00:00-04:00,284.423,289.327,284.258,285.695,19298600,0.0,0.0,49.417,50.564,67.7,69.701,14.889,-1.043,-1.332,284.44,283.619,284.483,282.734,273.261,254.962,284.656,280.37,285.371,286.262,272.555,251.445,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-12 00:00:00-04:00,286.773,286.87,283.87,284.385,17974100,0.0,0.0,43.866,49.417,61.162,66.521,0.202,-0.912,-1.248,284.421,283.759,284.473,282.798,273.481,255.255,285.457,281.278,285.035,286.429,273.01,251.793,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-13 00:00:00-04:00,286.356,288.657,284.977,287.715,23416300,0.0,0.0,46.678,43.866,82.148,70.337,34.205,-0.534,-1.105,285.519,284.478,284.782,282.991,273.763,255.578,286.078,282.474,284.622,286.618,273.511,252.146,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-14 00:00:00-04:00,290.531,294.473,289.191,293.968,27262900,0.0,0.0,53.083,46.678,97.741,80.351,104.758,0.267,-0.831,288.336,286.203,285.657,283.422,274.163,255.96,287.612,284.496,284.502,286.944,274.021,252.535,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-15 00:00:00-04:00,293.57,295.619,291.803,295.386,25384800,0.0,0.0,59.763,53.083,99.008,92.966,115.349,1.005,-0.463,290.686,287.873,286.583,283.891,274.584,256.352,289.43,285.963,284.713,287.24,274.535,252.943,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-18 00:00:00-04:00,294.765,299.27,293.91,298.377,22729300,0.0,0.0,77.104,59.763,96.71,97.82,136.346,1.81,-0.009,293.249,289.783,287.707,284.459,275.055,256.77,291.966,288.311,285.343,287.597,275.081,253.362,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-19 00:00:00-04:00,299.406,300.328,298.309,299.289,17682100,0.0,0.0,77.342,77.104,96.317,97.345,142.695,2.493,0.492,295.263,291.511,288.81,285.041,275.535,257.193,294.947,290.202,285.995,287.994,275.658,253.808,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-20 00:00:00-04:00,300.241,300.717,297.231,298.493,16537100,0.0,0.0,79.605,77.342,92.224,95.084,122.349,2.936,0.981,296.34,292.781,289.732,285.568,275.989,257.604,297.103,291.59,286.424,288.412,276.223,254.25,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-21 00:00:00-04:00,298.26,301.998,297.474,301.746,16918100,0.0,0.0,77.614,79.605,99.155,95.899,121.476,3.509,1.486,298.142,294.411,290.876,286.203,276.499,258.044,298.658,293.135,286.968,288.885,276.843,254.734,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-22 00:00:00-04:00,301.396,302.066,298.872,300.192,17449300,0.0,0.0,87.396,77.614,92.862,94.747,107.954,3.795,1.948,298.825,295.462,291.763,286.751,276.968,258.463,299.62,294.525,287.444,289.271,277.448,255.183,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-25 00:00:00-04:00,300.387,300.425,297.571,299.192,17554500,0.0,0.0,82.059,87.396,88.429,93.482,88.341,3.895,2.337,298.948,296.14,292.471,287.239,277.409,258.868,299.783,295.874,288.122,289.579,278.059,255.619,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-26 00:00:00-04:00,301.979,303.338,299.649,301.115,28107300,0.0,0.0,80.532,82.059,88.579,89.957,97.361,4.083,2.686,299.67,297.045,293.294,287.783,277.878,259.289,300.148,297.547,289.413,289.891,278.64,256.076,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-27 00:00:00-04:00,306.834,316.641,306.834,313.796,52588700,0.0,0.0,86.159,80.532,91.319,89.442,162.572,5.195,3.188,304.379,300.09,295.247,288.803,278.589,259.831,303.208,300.155,291.315,290.486,279.318,256.608,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-28 00:00:00-04:00,314.922,315.447,312.038,314.942,26297900,0.0,0.0,86.564,86.159,94.815,91.571,153.504,6.098,3.77,307.9,302.791,297.122,289.828,279.309,260.379,305.847,302.253,293.375,291.139,280.02,257.139,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-10-29 00:00:00-04:00,314.728,322.37,314.505,322.001,34766000,0.0,0.0,89.785,86.564,99.042,95.058,164.31,7.3,4.476,312.6,306.283,299.492,291.09,280.154,260.992,310.209,304.914,295.439,291.816,280.782,257.722,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-01 00:00:00-04:00,321.748,321.875,316.903,319.816,27073200,0.0,0.0,88.098,89.785,93.171,95.676,141.149,7.984,5.178,315.005,308.744,301.427,292.217,280.94,261.578,314.334,307.058,297.685,292.302,281.487,258.295,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-02 00:00:00-04:00,320.729,323.778,320.428,323.467,26487100,0.0,0.0,88.179,88.098,99.102,97.105,135.971,8.72,5.886,317.826,311.421,303.526,293.442,281.782,262.194,318.804,309.476,299.839,292.855,282.222,258.868,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-03 00:00:00-04:00,324.215,325.186,321.059,324.312,21500100,0.0,0.0,86.635,88.179,97.382,96.552,119.684,9.264,6.562,319.988,313.765,305.506,294.653,282.624,262.812,320.908,312.058,301.824,293.464,282.947,259.408,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-04 00:00:00-04:00,323.234,326.778,319.952,326.681,23992200,0.0,0.0,86.936,86.635,99.705,98.729,105.951,9.775,7.204,322.219,316.113,307.523,295.909,283.497,263.447,323.255,314.551,303.843,294.133,283.71,259.956,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-05 00:00:00-04:00,328.691,328.963,324.72,326.312,22570100,0.0,0.0,85.146,86.936,91.646,96.244,99.339,10.034,7.77,323.583,317.967,309.312,297.101,284.344,264.073,324.118,317.163,305.844,294.851,284.479,260.498,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-08 00:00:00-05:00,327.516,327.856,324.739,327.215,20897000,0.0,0.0,85.142,85.146,94.492,95.281,84.382,10.194,8.255,324.794,319.649,311.017,298.282,285.193,264.701,325.597,319.966,307.92,295.575,285.222,261.027,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-09 00:00:00-05:00,327.332,328.895,324.827,326.205,21307400,0.0,0.0,84.687,85.142,91.243,92.46,71.441,10.123,8.629,325.264,320.841,312.464,299.377,286.005,265.313,326.145,322.475,310.011,296.203,285.97,261.537,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-10 00:00:00-05:00,324.865,324.924,320.35,321.205,25500900,0.0,0.0,73.335,84.687,75.286,87.007,44.526,9.553,8.813,323.911,320.907,313.296,300.233,286.702,265.869,325.524,323.216,311.686,296.765,286.637,262.02,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-11 00:00:00-05:00,321.642,324.089,320.923,322.787,16849800,0.0,0.0,77.077,73.335,80.328,82.285,40.017,9.124,8.876,323.537,321.249,314.2,301.117,287.417,266.435,324.745,324.0,313.127,297.359,287.292,262.481,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-12 00:00:00-05:00,324.234,327.448,324.108,326.953,23831000,0.0,0.0,80.922,77.077,93.143,82.919,47.58,9.016,8.904,324.675,322.286,315.415,302.131,288.2,267.038,324.873,324.495,314.705,298.05,287.99,262.997,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-15 00:00:00-05:00,327.749,328.079,324.341,326.322,16723000,0.0,0.0,78.909,80.922,88.065,87.179,42.299,8.779,8.879,325.224,323.02,316.453,303.079,288.955,267.627,324.694,325.146,316.102,298.728,288.669,263.473,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-16 00:00:00-05:00,325.943,330.788,325.778,329.662,20886800,0.0,0.0,73.158,78.909,93.993,91.734,46.642,8.759,8.855,326.703,324.228,317.711,304.122,289.761,268.245,325.386,325.765,317.621,299.492,289.397,263.966,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-17 00:00:00-05:00,329.711,332.872,328.796,329.886,19053400,0.62,0.0,72.415,73.158,83.741,88.599,47.506,8.661,8.816,327.764,325.256,318.871,305.132,290.555,268.858,327.122,326.323,319.19,300.259,290.092,264.443,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-18 00:00:00-05:00,328.971,333.125,327.94,331.977,22463500,0.0,0.0,67.585,72.415,92.924,90.219,43.727,8.653,8.784,329.169,326.478,320.119,306.185,291.376,269.486,328.96,326.852,320.702,301.126,290.781,264.936,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-19 00:00:00-05:00,333.31,335.703,332.882,333.767,21963400,0.0,0.0,74.937,67.585,87.71,88.125,49.599,8.691,8.765,330.701,327.804,321.419,307.266,292.215,270.126,330.323,327.598,322.381,302.059,291.494,265.437,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-22 00:00:00-05:00,335.236,340.149,330.304,330.576,31031100,0.0,0.0,62.921,74.937,52.605,77.746,40.913,8.367,8.685,330.66,328.308,322.291,308.181,292.975,270.727,331.174,327.934,323.95,302.903,292.167,265.92,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-23 00:00:00-05:00,327.872,330.207,324.477,328.485,30427600,0.0,0.0,57.255,62.921,42.249,60.855,11.61,7.851,8.519,329.935,328.34,322.881,308.977,293.678,271.302,330.938,328.162,325.318,303.651,292.761,266.387,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-24 00:00:00-05:00,327.123,328.952,324.818,328.709,21661300,0.0,0.0,53.81,57.255,42.219,45.691,7.975,7.375,8.29,329.526,328.407,323.436,309.751,294.372,271.873,330.703,328.912,326.064,304.306,293.357,266.859,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-26 00:00:00-05:00,325.246,328.728,319.185,320.703,24217200,0.0,0.0,41.811,53.81,7.239,30.569,-15.602,6.279,7.888,326.585,327.006,323.176,310.18,294.893,272.359,328.448,328.704,326.352,304.792,293.851,267.283,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-29 00:00:00-05:00,325.82,329.798,325.625,327.464,28563500,0.0,0.0,50.31,41.811,39.49,29.649,5.626,5.889,7.488,326.878,327.089,323.584,310.858,295.538,272.907,327.187,328.755,326.625,305.518,294.437,267.739,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-11-30 00:00:00-05:00,326.189,328.582,320.032,321.588,42885600,0.0,0.0,44.867,50.31,11.462,19.397,-18.776,5.047,7.0,325.115,326.089,323.394,311.279,296.054,273.392,325.39,328.282,326.714,306.235,294.96,268.171,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-01 00:00:00-05:00,326.004,330.041,320.421,321.092,33337600,0.0,0.0,49.861,44.867,9.095,20.016,-18.162,4.29,6.458,323.774,325.181,323.175,311.664,296.55,273.866,323.911,327.425,326.595,306.931,295.483,268.596,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-02 00:00:00-05:00,321.306,324.409,318.874,320.518,30766000,0.0,0.0,47.124,49.861,7.727,9.428,-36.149,3.603,5.887,322.688,324.333,322.922,312.011,297.024,274.331,322.273,326.488,326.405,307.543,295.965,269.02,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-03 00:00:00-05:00,322.95,323.641,309.37,314.214,41779300,0.0,0.0,34.689,47.124,15.74,10.854,-74.017,2.52,5.214,319.864,322.493,322.092,312.097,297.365,274.727,320.975,324.712,325.782,308.01,296.369,269.426,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-06 00:00:00-05:00,315.129,318.534,310.537,317.308,30032600,0.0,0.0,39.771,34.689,25.79,16.419,-76.581,1.89,4.549,319.012,321.55,321.637,312.302,297.76,275.151,318.944,323.066,325.332,308.543,296.819,269.879,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-07 00:00:00-05:00,322.609,326.656,321.111,325.8,31021900,0.0,0.0,46.076,39.771,53.382,31.637,-8.918,2.053,4.05,321.275,322.323,322.033,312.831,298.315,275.655,319.786,322.588,325.261,309.346,297.356,270.38,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-08 00:00:00-05:00,326.179,326.364,321.792,325.849,24761000,0.0,0.0,45.884,46.076,53.54,44.237,-7.67,2.16,3.672,322.799,322.964,322.397,313.341,298.86,276.154,320.738,322.324,325.243,310.357,297.93,270.875,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-09 00:00:00-05:00,325.304,327.327,323.076,324.03,22214200,0.0,0.0,41.851,45.884,47.629,51.517,-8.159,2.075,3.352,323.209,323.158,322.552,313.761,299.358,276.631,321.44,321.857,325.384,311.323,298.463,271.389,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-10 00:00:00-05:00,325.859,333.66,325.674,333.213,38095700,0.0,0.0,49.506,41.851,77.465,59.545,50.106,2.717,3.225,326.544,324.986,323.567,314.523,300.029,277.194,325.24,323.108,325.906,312.512,299.068,271.931,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-13 00:00:00-05:00,331.403,334.429,329.847,330.158,28899400,0.0,0.0,49.627,49.506,82.958,69.351,56.925,2.945,3.169,327.749,325.926,324.195,315.137,300.625,277.721,327.81,323.377,326.066,313.501,299.597,272.436,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-14 00:00:00-05:00,324.146,325.528,315.284,319.399,44438700,0.0,0.0,42.977,49.627,40.023,66.815,-67.811,2.232,2.982,324.966,324.74,323.738,315.304,300.997,278.136,326.53,323.158,325.72,314.391,299.983,272.903,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-15 00:00:00-05:00,319.662,326.063,315.664,325.537,35381100,0.0,0.0,47.754,42.977,64.518,62.5,-40.177,2.138,2.813,325.156,324.885,323.91,315.705,301.483,278.607,326.467,323.603,325.514,315.294,300.437,273.43,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-16 00:00:00-05:00,326.569,327.59,314.224,316.053,35034800,0.0,0.0,46.775,47.754,26.669,43.737,-76.102,1.283,2.507,322.122,323.279,323.161,315.719,301.772,278.98,324.872,323.156,324.822,315.923,300.821,273.915,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-17 00:00:00-05:00,312.142,316.072,308.611,314.983,47750300,0.0,0.0,40.601,46.775,24.68,38.622,-143.4,0.513,2.108,319.742,321.771,322.383,315.69,302.033,279.338,321.226,323.233,323.972,316.497,301.197,274.37,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-20 00:00:00-05:00,311.335,314.01,308.923,311.199,28326500,0.0,0.0,41.921,40.601,10.022,20.457,-153.366,-0.398,1.607,316.894,319.848,321.317,315.514,302.215,279.655,317.434,322.622,322.844,316.995,301.532,274.826,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-21 00:00:00-05:00,314.487,318.806,311.092,318.378,24740600,0.0,0.0,48.088,41.921,37.829,24.177,-83.332,-0.534,1.179,317.389,319.581,321.038,315.626,302.535,280.04,317.23,321.88,322.234,317.648,301.955,275.288,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
2021-12-22 00:00:00-05:00,319.36,324.526,316.88,324.127,24831500,0.0,0.0,52.369,48.088,60.098,35.983,-1.033,-0.176,0.908,319.635,320.408,321.332,315.959,302.962,280.479,316.948,321.708,322.016,318.443,302.436,275.785,Technology,Software - Infrastructure,2675043205120,28.973,24.07,0.89,1.0,401.534,421.295
