Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Oscillators_RSI,Oscillators_RSI[1],Oscillators_STOCH.K,Oscillators_STOCH.D,Oscillators_CCI,Oscillators_MACD.macd,Oscillators_MACD.signal,Moving Averages_EMA5,Moving Averages_EMA10,Moving Averages_EMA20,Moving Averages_EMA50,Moving Averages_EMA100,Moving Averages_EMA200,Moving Averages_SMA5,Moving Averages_SMA10,Moving Averages_SMA20,Moving Averages_SMA50,Moving Averages_SMA100,Moving Averages_SMA200,Info_marketCap,Info_trailingPE,Info_dividendYield,Info_fiftyDayAverage,Info_twoHundredDayAverage
2024-10-07 13:30:00-04:00,485.07,485.769,480.87,482.06,12031913,0.0,0.0,0.0,39.104353608843816,46.76527812375852,35.196347116162535,51.852458404677314,-25.574343969567277,1.694,2.299,483.831,483.756,482.906,478.512,474.42,468.597,484.3559997558594,482.58466186523435,484.6182113647461,474.97770751953124,469.6731851196289,471.2136520385742,187174567936,30.516,0.56,506.071,494.454
2024-10-08 09:30:00-04:00,484.66,488.65,483.845,486.84,16028518,0.0,0.0,0.0,49.758407299596016,39.104353608843816,83.9111328125,59.188919846590494,25.635876538947105,1.82,2.204,484.834,484.317,483.281,478.839,474.666,468.779,485.4,483.4476623535156,484.69471130371096,475.39930725097656,469.8909851074219,471.4180520629883,187174567936,30.516,0.56,506.071,494.454
2024-10-08 13:30:00-04:00,486.88,489.99,486.67,489.33,9107735,0.0,0.0,0.0,53.31367395142473,49.758407299596016,94.75771362916889,71.28839785261049,61.18986372124102,2.096,2.182,486.333,485.229,483.857,479.25,474.956,468.983,486.1719970703125,484.26365966796874,484.8937103271484,475.9495068359375,470.1458850097656,471.60515197753904,187174567936,30.516,0.56,506.071,494.454
2024-10-09 09:30:00-04:00,489.05,492.9,487.96,492.24,15186354,0.0,0.0,0.0,58.08395015388667,53.31367395142473,95.74191185735887,91.47025276634258,99.78018673543806,2.521,2.25,488.302,486.503,484.656,479.759,475.299,469.215,487.1219970703125,485.26865844726564,485.22317962646486,476.55130676269533,470.50128479003905,471.80205200195314,187174567936,30.516,0.56,506.071,494.454
2024-10-09 13:30:00-04:00,492.177,493.73,490.73,493.18,7914956,0.0,0.0,0.0,56.58761012007399,58.08395015388667,96.63185710387926,95.71049419680234,120.09359273019315,2.9,2.38,489.928,487.717,485.467,480.286,475.653,469.453,488.72999267578126,486.3926574707031,485.58567962646487,477.2029064941406,470.8592846679687,472.0030519104004,187174567936,30.516,0.56,506.071,494.454
2024-10-10 09:30:00-04:00,490.87,494.45,489.53,493.31,17494044,0.0,0.0,0.0,75.83248668950604,56.58761012007399,93.17765918977854,95.18380938367221,119.4606915728324,3.175,2.539,491.055,488.734,486.214,480.796,476.002,469.69,490.97999267578126,487.6679962158203,485.8875793457031,477.88710632324216,471.0965856933594,472.20980194091794,187174567936,30.516,0.56,506.071,494.454
2024-10-10 13:30:00-04:00,493.31,493.64,491.23,492.6,6694461,0.0,0.0,0.0,71.18489910336729,75.83248668950604,88.92876319047984,92.91275982804588,120.73377916539025,3.297,2.691,491.57,489.437,486.822,481.259,476.331,469.918,492.1319946289062,488.7659973144531,486.0455795288086,478.51630615234376,471.31208587646483,472.415751953125,187174567936,30.516,0.56,506.071,494.454
2024-10-11 09:30:00-04:00,490.74,494.1,490.17,493.13,13079489,0.0,0.0,0.0,70.65183577250386,71.18489910336729,91.46180175841009,91.18940804622282,117.64866765444094,3.397,2.832,492.09,490.108,487.423,481.725,476.664,470.149,492.8919982910156,489.53199768066406,486.35132904052733,479.38470642089845,471.6482858276367,472.6225520324707,187174567936,30.516,0.56,506.071,494.454
2024-10-11 13:30:00-04:00,493.12,494.38,492.77,493.34,5320161,0.0,0.0,0.0,71.55273382282857,70.65183577250386,92.82008867061197,91.0702178731673,128.01977264072443,3.454,2.956,492.507,490.696,487.987,482.18,476.994,470.38,493.11199951171875,490.11699829101565,486.67932891845703,480.2741064453125,471.98368591308594,472.81740203857424,187174567936,30.516,0.56,506.071,494.454
2024-10-14 09:30:00-04:00,495.76,498.83,495.26,497.16,17396563,0.0,0.0,0.0,78.74214168735801,71.55273382282857,91.21523023057573,91.83237355319926,169.2022011424514,3.764,3.118,494.058,491.871,488.86,482.768,477.393,470.647,493.9080017089844,491.3189971923828,487.25132904052737,481.11490661621093,472.4863858032227,473.0286019897461,187174567936,30.516,0.56,506.071,494.454
2024-10-14 13:30:00-04:00,497.16,498.59,496.87,497.5,7285283,0.0,0.0,0.0,78.19605828689586,78.74214168735801,92.59472602984131,92.21001497700966,156.68061142295693,3.991,3.292,495.205,492.895,489.683,483.346,477.791,470.914,494.7460021972656,492.8629974365234,487.7238296508789,481.9747064208984,472.97458587646486,473.2423519897461,187174567936,30.516,0.56,506.071,494.454
2024-10-15 09:30:00-04:00,497.83,498.5,490.56,491.03,20131406,0.0,0.0,0.0,59.03184420353798,78.19605828689586,56.57020320706594,80.12671982249434,77.44170794845907,3.607,3.355,493.813,492.556,489.811,483.647,478.054,471.114,494.4320007324219,493.28199768066406,488.36483001708984,482.67490661621093,473.50908599853517,473.4185020446777,187174567936,30.516,0.56,506.071,494.454
2024-10-15 13:30:00-04:00,491.02,491.93,488.72,490.78,12254899,0.0,0.0,0.0,55.67047724645197,59.03184420353798,55.17822036216702,68.11438319969142,27.111995793746647,3.245,3.333,492.802,492.233,489.904,483.927,478.306,471.31,493.9619995117188,493.4269989013672,488.84532928466797,483.3171063232422,474.05938598632815,473.5908520507812,187174567936,30.516,0.56,506.071,494.454
2024-10-16 09:30:00-04:00,491.11,491.23,487.57,490.1,14253172,0.0,0.0,0.0,59.070943890734995,55.67047724645197,51.392067804789356,54.38016379134077,8.153885879465145,2.871,3.241,491.902,491.845,489.922,484.169,478.539,471.497,493.3140014648437,493.21300048828124,489.24082946777344,483.8807061767578,474.5040859985352,473.7629521179199,187174567936,30.516,0.56,506.071,494.454
2024-10-16 13:30:00-04:00,490.06,491.69,490.035,490.92,6660608,0.0,0.0,0.0,67.66351796802468,59.070943890734995,47.214008162467316,51.26143210980789,20.955585571754657,2.61,3.115,491.574,491.677,490.017,484.433,478.784,471.69,492.0660034179688,492.98700256347655,489.68983001708983,484.3301062011719,475.01768615722654,473.9312022399902,187174567936,30.516,0.56,506.071,494.454
2024-10-17 09:30:00-04:00,496.36,496.49,491.54,494.05,16803448,0.0,0.0,0.0,65.38626355090764,67.66351796802468,60.690416734637544,53.098830900631405,59.9007210208154,2.625,3.017,492.4,492.108,490.401,484.811,479.087,471.912,491.3760009765625,493.0610015869141,490.3644989013672,484.7671057128906,475.554587097168,474.13320220947264,187174567936,30.516,0.56,506.071,494.454
2024-10-17 13:30:00-04:00,494.05,494.7,491.19,491.35,8250319,0.0,0.0,0.0,54.27246932099547,65.38626355090764,33.5702108860684,47.158211927724416,26.363788462566216,2.392,2.892,492.05,491.97,490.492,485.067,479.329,472.106,491.44000244140625,492.9360015869141,490.8509994506836,485.1293060302734,476.11988708496096,474.2976022338867,187174567936,30.516,0.56,506.071,494.454
2024-10-18 09:30:00-04:00,494.05,495.57,493.3,494.69,16170952,0.0,0.0,0.0,55.08935952246921,54.27246932099547,63.2327552328528,52.497794284519586,50.86431633673633,2.449,2.803,492.93,492.465,490.892,485.444,479.634,472.33,492.2220031738281,493.0920013427734,491.31199951171874,485.4987060546875,476.59128723144534,474.48100219726564,187174567936,30.516,0.56,506.071,494.454
2024-10-18 13:30:00-04:00,494.72,495.08,493.72,494.51,8034407,0.0,0.0,0.0,52.85289727946375,55.08935952246921,61.634238292313405,52.81240147041154,42.99643076333106,2.451,2.733,493.457,492.837,491.236,485.8,479.928,472.551,493.10400390625,493.20900268554686,491.6630004882812,485.88130615234377,477.05438720703125,474.6574522399902,187174567936,30.516,0.56,506.071,494.454
2024-10-21 09:30:00-04:00,493.26,496.23,491.31,494.29,17731937,0.0,0.0,0.0,52.09404657726121,52.85289727946375,59.6804050226714,61.51579951594587,28.506873812711685,2.407,2.668,493.734,493.101,491.527,486.133,480.213,472.767,493.7780029296875,492.9220031738281,492.1205001831055,486.3279064941406,477.4808871459961,474.83050231933595,187174567936,30.516,0.56,506.071,494.454
2024-10-21 13:30:00-04:00,494.3,495.53,493.68,495.47,8837154,0.0,0.0,0.0,56.01173657900456,52.09404657726121,70.1599330021384,63.8248587723744,33.59056409478134,2.439,2.622,494.313,493.532,491.903,486.499,480.515,472.993,494.0620056152344,492.71900329589846,492.79100036621094,486.7729064941406,477.93028717041017,475.0200022888184,187174567936,30.516,0.56,506.071,494.454
2024-10-22 09:30:00-04:00,492.74,495.5,491.97,495.085,15390170,0.0,0.0,0.0,54.12010768967571,56.01173657900456,66.74065702352785,65.52699834944588,17.321689160480013,2.406,2.579,494.57,493.814,492.206,486.836,480.803,473.213,494.8090026855469,493.12450256347654,493.2032501220703,487.2054064941406,478.36458709716794,475.21287719726564,187174567936,30.516,0.56,506.071,494.454
2024-10-22 13:30:00-04:00,495.12,497.445,495.06,496.03,9561378,0.0,0.0,0.0,55.49878727991376,54.12010768967571,75.133277501782,70.67795584248275,42.04892606974185,2.428,2.549,495.057,494.217,492.57,487.196,481.105,473.44,495.077001953125,493.6495025634766,493.5382507324219,487.6558062744141,478.81018707275393,475.4213276672363,187174567936,30.516,0.56,506.071,494.454
2024-10-23 09:30:00-04:00,493.58,494.24,487.03,487.713,20357445,0.0,0.0,0.0,33.68818319400708,55.49878727991376,5.910802063368867,49.26157886289291,-57.19289337773865,1.754,2.39,492.609,493.035,492.107,487.217,481.236,473.582,493.7176574707031,493.41083068847655,493.3119155883789,487.9278723144531,479.06992004394533,475.6021441650391,187174567936,30.516,0.56,506.071,494.454
2024-10-23 13:30:00-04:00,487.664,488.62,485.05,488.37,14639545,0.0,0.0,0.0,34.40561700530634,33.68818319400708,24.684046922151882,35.24270882910091,-90.43558125818141,1.259,2.164,491.196,492.186,491.751,487.262,481.377,473.729,492.5336547851563,493.15582885742185,493.07141571044923,488.2688720703125,479.327619934082,475.81468215942385,187174567936,30.516,0.56,506.071,494.454
2024-10-24 09:30:00-04:00,492.13,492.467,489.44,491.77,12873896,0.0,0.0,0.0,51.412013528496495,34.40561700530634,54.2153338585779,28.27006094803288,-30.0224484076318,1.127,1.956,491.387,492.111,491.753,487.439,481.583,473.909,491.79365234375,492.9278289794922,492.9944152832031,488.3990496826172,479.62281982421877,476.0149821472168,187174567936,30.516,0.56,506.071,494.454
2024-10-24 13:30:00-04:00,491.76,493.0,491.05,492.33,6623417,0.0,0.0,0.0,52.92303088203133,51.412013528496495,58.73325782942682,45.87754620338554,-15.753857804083532,1.056,1.776,491.702,492.151,491.808,487.63,481.795,474.092,491.2426513671875,493.0258270263672,492.9809143066406,488.5774493408203,479.91791961669924,476.2256820678711,187174567936,30.516,0.56,506.071,494.454
2024-10-25 09:30:00-04:00,495.16,500.28,495.13,496.95,24232949,0.0,0.0,0.0,61.24670181391466,52.92303088203133,78.1353632951747,63.6946516610598,77.9870201118466,1.357,1.692,493.451,493.023,492.298,487.996,482.096,474.32,491.42665405273436,493.2518280029297,493.1719146728516,488.880849609375,480.1540197753906,476.44468215942385,187174567936,30.516,0.56,506.071,494.454
2024-10-25 13:30:00-04:00,496.94,497.2,494.43,495.26,11645315,0.0,0.0,0.0,56.92772346198626,61.24670181391466,67.0388352432688,67.96915212262344,45.15193458911554,1.442,1.642,494.054,493.43,492.58,488.281,482.356,474.528,492.9359985351563,493.3268280029297,493.2679153442383,489.1374499511719,480.3616198730469,476.6567822265625,187174567936,30.516,0.56,506.071,494.454
2024-10-28 09:30:00-04:00,498.46,498.515,495.6,496.33,11981079,0.0,0.0,0.0,53.89564950782301,56.92772346198626,74.06428524196635,73.07949459346996,76.4299134582711,1.578,1.63,494.813,493.957,492.937,488.596,482.633,474.745,494.5279968261719,493.53082580566405,493.2264144897461,489.420849609375,480.5662197875977,476.8667321777344,187174567936,30.516,0.56,506.071,494.454
2024-10-28 13:30:00-04:00,496.43,496.88,495.1,495.37,7183107,0.0,0.0,0.0,57.30285501398733,53.89564950782301,67.76099724079614,69.62137257534376,63.67883247733544,1.59,1.622,494.998,494.214,493.169,488.862,482.885,474.95,495.247998046875,493.5208251953125,493.11991424560546,489.6678497314453,480.7697198486328,477.0358821105957,187174567936,30.516,0.56,506.071,494.454
2024-10-29 09:30:00-04:00,495.74,499.92,493.85,499.415,14323512,0.0,0.0,0.0,58.369234661168946,57.30285501398733,94.3204884412001,78.7152569746542,108.90331454084307,1.904,1.678,496.471,495.16,493.764,489.276,483.212,475.194,496.6650024414063,493.9538269042969,493.5391647338867,489.9499499511719,480.9910949707031,477.2150071716309,187174567936,30.516,0.56,506.071,494.454
2024-10-29 13:30:00-04:00,499.43,501.349,499.21,500.14,10144518,0.0,0.0,0.0,59.78333729296769,58.369234661168946,92.58298803743988,84.8881579064787,147.73325673713708,2.186,1.78,497.694,496.065,494.371,489.702,483.548,475.442,497.3030029296875,494.3648284912109,494.0071655273438,490.2457501220703,481.17979522705076,477.39710723876954,187174567936,30.516,0.56,506.071,494.454
2024-10-30 09:30:00-04:00,499.35,500.35,496.6,498.42,13321148,0.0,0.0,0.0,56.82116935483871,59.78333729296769,82.03013389304658,89.64453679056219,89.93229823517696,2.245,1.873,497.936,496.493,494.757,490.044,483.842,475.67,497.93500366210935,495.4355010986328,494.4231658935547,490.5011383056641,481.36759521484373,477.57215728759763,187174567936,30.516,0.56,506.071,494.454
2024-10-30 13:30:00-04:00,498.382,498.63,495.89,496.38,12844134,0.0,0.0,0.0,51.46145634941251,56.82116935483871,69.51391450392542,81.37567881147062,49.417126687184286,2.102,1.919,497.417,496.473,494.911,490.292,484.09,475.877,497.94500732421875,496.2365020751953,494.69616546630857,490.7101385498047,481.5293951416016,477.72890731811526,187174567936,30.516,0.56,506.071,494.454
2024-10-31 09:30:00-04:00,492.38,492.43,484.18,485.27,22794733,0.0,0.0,0.0,38.27596313259232,51.46145634941251,6.348661816488354,52.63090340448679,-146.4992837139108,1.081,1.751,493.368,494.436,493.993,490.095,484.114,475.97,495.9250061035156,495.5865020751953,494.2571655273438,490.67009826660154,481.56869415283205,477.84035720825193,187174567936,30.516,0.56,506.071,494.454
2024-10-31 13:30:00-04:00,485.25,486.78,483.75,483.89,14452124,0.0,0.0,0.0,35.64790662334373,38.27596313259232,0.7955871617063853,25.55272116070672,-170.26214177151246,0.158,1.432,490.209,492.518,493.031,489.852,484.109,476.049,492.82000732421875,494.7425048828125,493.88416595458983,490.55909851074216,481.5822943115234,477.94185729980467,187174567936,30.516,0.56,506.071,494.454
2024-11-01 09:30:00-04:00,485.76,490.751,485.21,489.78,17755166,0.0,0.0,0.0,52.5920272637084,35.64790662334373,34.26348362439546,13.802577534196734,-92.42707624561017,-0.097,1.127,490.066,492.021,492.721,489.849,484.222,476.185,490.7480041503906,494.02550354003904,493.6386657714844,490.61439819335936,481.7008953857422,478.0668072509766,187174567936,30.516,0.56,506.071,494.454
2024-11-01 13:30:00-04:00,489.78,489.82,486.8,487.4,12665404,0.0,0.0,0.0,48.833852721670716,52.5920272637084,20.739889124143158,18.599653303415,-93.76112679819121,-0.486,0.804,489.177,491.18,492.214,489.753,484.285,476.297,488.54400024414065,493.239501953125,493.28316497802734,490.6267980957031,481.8265954589844,478.17855728149414,187174567936,30.516,0.56,506.071,494.454
2024-11-04 09:30:00-05:00,486.8,489.38,484.254,487.25,13354018,0.0,0.0,0.0,44.10538674308002,48.833852721670716,19.887598169525265,24.96365697268796,-100.45988536924074,-0.796,0.484,488.535,490.466,491.742,489.655,484.343,476.406,486.71799926757814,492.3315032958984,492.93116455078126,490.65739807128904,481.91439544677735,478.2745573425293,187174567936,30.516,0.56,506.071,494.454
2024-11-04 13:30:00-05:00,487.15,488.14,485.635,485.96,7938616,0.0,0.0,0.0,41.84797296769528,44.10538674308002,12.557549147622343,17.728345480430253,-95.43735132909434,-1.134,0.16,487.677,489.647,491.191,489.51,484.375,476.501,486.8559997558594,491.3905029296875,492.4556640625,490.61559814453125,481.9737954711914,478.32970733642577,187174567936,30.516,0.56,506.071,494.454
2024-11-05 09:30:00-05:00,487.62,492.88,487.62,491.68,13297620,0.0,0.0,0.0,43.44022238311249,41.84797296769528,45.059053445492395,25.834733587546665,-26.785237311658786,-0.929,-0.057,489.011,490.016,491.238,489.595,484.52,476.652,488.4139770507812,490.6169921875,492.28540954589846,490.88499633789064,482.13679443359376,478.41740676879886,187174567936,30.516,0.56,506.071,494.454
2024-11-05 13:30:00-05:00,491.69,492.41,490.732,492.25,7887156,0.0,0.0,0.0,46.1459530005705,43.44022238311249,48.298452697418504,35.305018430177746,-6.667192585225325,-0.712,-0.188,490.091,490.422,491.334,489.699,484.673,476.807,488.90797729492186,489.82799072265624,492.0964096069336,491.1065960693359,482.3059945678711,478.4977067565918,187174567936,30.516,0.56,506.071,494.454
2024-11-06 09:30:00-05:00,500.73,504.68,499.6,504.68,26566994,0.0,0.0,0.0,58.28209233973127,46.1459530005705,100.0,64.45250204763697,151.89109614150078,0.457,-0.059,494.954,493.015,492.605,490.287,485.069,477.085,492.3639770507813,490.45398864746096,492.9447448730469,491.55639587402345,482.58048553466796,478.63755676269534,187174567936,30.516,0.56,506.071,494.454
2024-11-06 13:30:00-05:00,504.67,506.41,504.341,505.62,11644769,0.0,0.0,0.0,60.170665826863214,58.28209233973127,96.51364334842152,81.60403201528001,164.38702434678243,1.443,0.241,498.509,495.307,493.845,490.888,485.476,477.369,496.03797607421876,491.37798767089845,493.8072448730469,492.0299957275391,482.8683856201172,478.7729072570801,187174567936,30.516,0.56,506.071,494.454
2024-11-07 09:30:00-05:00,508.472,512.989,508.34,512.4,16579705,0.0,0.0,0.0,62.2211843858086,60.170665826863214,97.98560490301679,98.16641608381276,200.67625548010102,2.74,0.741,503.139,498.414,495.612,491.732,486.009,477.717,501.32598266601565,494.0909912109375,494.83874664306643,492.6668640136719,483.2771859741211,478.9390533447266,187174567936,30.516,0.56,506.071,494.454
2024-11-07 13:30:00-05:00,512.38,514.33,511.88,513.6,13052590,0.0,0.0,0.0,62.55593942941212,62.2211843858086,97.61268444762017,97.3706442330195,184.55962393935084,3.821,1.357,506.626,501.175,497.325,492.589,486.556,478.074,505.7099975585937,497.0619873046875,495.90224609375,493.30646362304685,483.7003857421875,479.0861036682129,187174567936,30.516,0.56,506.071,494.454
2024-11-08 09:30:00-05:00,513.12,514.225,512.42,514.15,12459592,0.0,0.0,0.0,65.00095749368316,62.55593942941212,99.41140426686998,98.33656453916899,162.98830289532637,4.668,2.019,509.134,503.534,498.927,493.435,487.102,478.433,510.0900024414062,499.4989898681641,496.7622467041016,493.88006408691405,484.0805859375,479.23160385131837,187174567936,30.516,0.56,506.071,494.454
2024-11-08 13:30:00-05:00,514.15,514.917,513.56,514.16,7921138,0.0,0.0,0.0,67.63887021906066,65.00095749368316,97.56955867838512,98.19788246429177,144.94692244167433,5.279,2.671,510.809,505.466,500.378,494.248,487.638,478.789,511.9859985351562,502.17498779296875,497.7072448730469,494.4134637451172,484.515185546875,479.37460372924807,187174567936,30.516,0.56,506.071,494.454
2024-11-11 09:30:00-05:00,515.43,515.57,510.92,511.94,13778079,0.0,0.0,0.0,82.12486867711074,67.63887021906066,88.59206773327911,95.19101022617808,117.35419636479541,5.52,3.241,511.186,506.643,501.479,494.941,488.119,479.119,513.25,504.64398803710935,498.4877456665039,494.94946350097655,484.90688568115235,479.5081536865234,187174567936,30.516,0.56,506.071,494.454
2024-11-11 13:30:00-05:00,511.92,513.94,511.88,513.83,8016685,0.0,0.0,0.0,85.62593052559717,82.12486867711074,94.44368107103564,93.5351024942333,106.17061475079113,5.797,3.752,512.068,507.95,502.655,495.682,488.628,479.464,513.5359985351563,507.4309906005859,499.4107467651367,495.5848638916016,485.2812857055664,479.6732537841797,187174567936,30.516,0.56,506.071,494.454
2024-11-12 09:30:00-05:00,513.74,514.66,509.83,511.44,13767256,0.0,0.0,0.0,78.11527756981135,85.62593052559717,86.81163614959651,89.94912831797042,87.46500284987962,5.758,4.153,511.858,508.585,503.492,496.3,489.08,479.782,513.10400390625,509.40700073242186,500.0119964599609,496.07686401367187,485.7380856323242,479.8235537719727,187174567936,30.516,0.56,506.071,494.454
2024-11-12 13:30:00-05:00,511.42,513.57,511.41,512.91,9286862,0.0,0.0,0.0,83.91386583771705,78.11527756981135,91.50570045032535,90.92033922365249,85.02884933861095,5.778,4.478,512.209,509.371,504.389,496.951,489.552,480.112,512.8559936523437,511.472998046875,500.65049438476564,496.5484637451172,486.24898529052734,479.9872836303711,187174567936,30.516,0.56,506.071,494.454
2024-11-13 09:30:00-05:00,512.46,514.23,509.966,514.03,12474076,0.0,0.0,0.0,84.70712472017655,83.91386583771705,94.8555932756318,91.05764329185122,77.74062189361982,5.818,4.746,512.816,510.218,505.307,497.621,490.037,480.449,512.8300048828125,512.4080017089843,501.43099517822264,496.9842645263672,486.7677856445313,480.15703384399416,187174567936,30.516,0.56,506.071,494.454
2024-11-13 13:30:00-05:00,514.01,514.98,511.45,512.27,9240769,0.0,0.0,0.0,83.68760017849453,84.70712472017655,88.19325097776313,91.51818156790677,70.34217919874801,5.642,4.926,512.634,510.591,505.97,498.196,490.477,480.766,512.8960083007812,513.0730041503906,502.22549591064455,497.3660650634766,487.2844857788086,480.33984146118166,187174567936,30.516,0.56,506.071,494.454
2024-11-14 09:30:00-05:00,512.03,512.79,508.96,510.862,12526187,0.0,0.0,0.0,77.61005084811279,83.68760017849453,81.04631375897678,88.03171933745723,49.33910374174249,5.328,5.006,512.043,510.64,506.436,498.692,490.881,481.065,512.3024475097657,512.919223022461,503.5051071166992,497.717109375,487.8021078491211,480.52460250854494,187174567936,30.516,0.56,506.071,494.454
2024-11-14 13:30:00-05:00,510.87,511.0,507.77,508.67,13433895,0.0,0.0,0.0,72.57976658595236,77.61005084811279,56.79403025004538,75.34453166226176,30.931260473492554,4.846,4.974,510.919,510.282,506.649,499.084,491.233,481.34,511.7484497070312,512.4262268066407,504.7441070556641,498.0385095214844,488.27740783691405,480.6795526123047,187174567936,30.516,0.56,506.071,494.454
2024-11-15 09:30:00-05:00,502.93,503.31,495.48,496.14,32265232,0.0,0.0,0.0,38.28857257169451,72.57976658595236,3.285235353002921,47.0418597873417,-43.86964905516634,3.414,4.662,505.993,507.711,505.648,498.968,491.33,481.487,508.3944580078125,510.62522583007814,505.0621078491211,498.09870971679686,488.74170806884763,480.7635026550293,187174567936,30.516,0.56,506.071,494.454
2024-11-15 13:30:00-05:00,496.13,496.96,494.5,496.46,15262884,0.0,0.0,0.0,37.220975728134675,38.28857257169451,9.302281792874503,23.12718246530761,-60.66987534310132,2.279,4.185,502.815,505.665,504.773,498.87,491.432,481.636,504.8804504394531,508.8552276611328,505.5151077270508,498.16110961914063,489.21760803222656,480.8491021728516,187174567936,30.516,0.56,506.071,494.454
2024-11-18 09:30:00-05:00,498.14,502.14,496.73,500.32,16235691,0.0,0.0,0.0,31.652455405563245,37.220975728134675,27.62223683486332,13.403251326913585,-40.493668893046234,1.671,3.683,501.983,504.693,504.349,498.927,491.608,481.822,502.4904479980469,507.69322814941404,506.1686080932617,498.2243096923828,489.6696081542969,480.9487521362305,187174567936,30.516,0.56,506.071,494.454
2024-11-18 13:30:00-05:00,500.33,500.74,499.0,500.0,8907221,0.0,0.0,0.0,28.776593312810505,31.652455405563245,26.103455567754214,21.009324731830684,-43.45596698718561,1.15,3.176,501.322,503.84,503.935,498.969,491.774,482.003,500.31800537109376,506.3102264404297,506.8706085205078,498.2743096923828,490.12450805664065,481.0403021240234,187174567936,30.516,0.56,506.071,494.454
2024-11-19 09:30:00-05:00,497.68,502.5,497.08,502.395,13368364,0.0,0.0,0.0,32.654504058655746,28.776593312810505,37.47027180478027,30.39865473579927,-40.910680417730035,0.92,2.725,501.68,503.577,503.788,499.103,491.984,482.206,499.06300048828126,505.4057250976563,507.40636291503904,498.5016094970703,490.5882580566406,481.14452713012696,187174567936,30.516,0.56,506.071,494.454
2024-11-19 13:30:00-05:00,502.427,503.954,502.0,503.4,9052180,0.0,0.0,0.0,34.57573347542191,32.654504058655746,42.240108223666105,35.271278532066866,-28.4541785611269,0.81,2.342,502.253,503.545,503.751,499.272,492.21,482.417,500.51499633789064,504.45472717285156,507.96386260986327,498.7540093994141,491.03555786132813,481.25197708129883,187174567936,30.516,0.56,506.071,494.454
2024-11-20 09:30:00-05:00,503.16,503.2,496.555,500.1,18591809,0.0,0.0,0.0,33.53729274852144,34.57573347542191,27.343805879407768,35.68472863595139,-47.562880076511064,0.451,1.964,501.535,502.919,503.403,499.304,492.366,482.593,501.2429992675781,503.0617248535156,507.73486328125,498.9540093994141,491.41735778808595,481.3575271606445,187174567936,30.516,0.56,506.071,494.454
2024-11-20 13:30:00-05:00,500.12,503.47,498.47,503.2,8150998,0.0,0.0,0.0,35.70084434329402,33.53729274852144,42.480568867272254,37.35482765678205,-36.44194240971138,0.412,1.653,502.09,502.97,503.384,499.457,492.581,482.798,501.8190002441406,502.15472412109375,507.6138641357422,499.199609375,491.7648577880859,481.4690771484375,187174567936,30.516,0.56,506.071,494.454
2024-11-21 09:30:00-05:00,506.23,506.96,497.56,505.535,23745212,0.0,0.0,0.0,42.04500137725758,35.70084434329402,53.881905204682546,41.235426650454194,-24.94882563097933,0.563,1.435,503.239,503.436,503.589,499.695,492.837,483.024,502.9260009765625,501.62200317382815,507.2706130981445,499.4293096923828,492.0982077026367,481.587052154541,187174567936,30.516,0.56,506.071,494.454
2024-11-21 13:30:00-05:00,505.55,506.31,504.202,504.98,8492873,0.0,0.0,0.0,39.04702652075572,42.04500137725758,51.17197744558091,49.178150505845245,-10.678183381739457,0.63,1.274,503.819,503.717,503.721,499.903,493.078,483.242,503.44300537109376,501.2530029296875,506.83961486816406,499.70190979003905,492.41560791015627,481.68680221557617,187174567936,30.516,0.56,506.071,494.454
2024-11-22 09:30:00-05:00,504.42,506.53,502.781,505.84,13479960,0.0,0.0,0.0,38.605955262927736,39.04702652075572,55.37112867462986,53.47500377496444,-9.153221736078835,0.744,1.168,504.493,504.103,503.923,500.135,493.331,483.467,503.931005859375,502.22300109863284,506.42411346435546,499.92490966796873,492.7118078613281,481.78085220336914,187174567936,30.516,0.56,506.071,494.454
2024-11-22 13:30:00-05:00,505.75,506.354,504.501,505.81,7745458,0.0,0.0,0.0,40.558273386429164,38.605955262927736,61.837130376456216,56.126745498889,-1.6714047737456266,0.823,1.099,504.932,504.413,504.103,500.358,493.578,483.69,505.0730041503906,503.1580017089844,506.0066146850586,500.1509094238281,493.01610778808595,481.85409576416015,187174567936,30.516,0.56,506.071,494.454
2024-11-25 09:30:00-05:00,509.95,511.453,504.263,506.41,18142575,0.0,0.0,0.0,43.3354468891443,40.558273386429164,70.25508550855085,62.48778151987898,18.922790321192945,0.923,1.064,505.425,504.776,504.323,500.595,493.832,483.916,505.7150024414062,503.7670013427734,505.73011474609376,500.3933093261719,493.36060791015626,481.90634231567384,187174567936,30.516,0.56,506.071,494.454
2024-11-25 13:30:00-05:00,506.38,506.83,505.34,506.56,6324464,0.0,0.0,0.0,46.63581168992306,43.3354468891443,71.13987398739874,67.74402995746861,12.334305691594205,1.003,1.052,505.803,505.101,504.536,500.829,494.084,484.141,505.9200012207031,504.4230010986328,505.3666137695312,500.6151092529297,493.69400787353516,481.95794235229494,187174567936,30.516,0.56,506.071,494.454
2024-11-26 09:30:00-05:00,508.08,510.14,507.635,508.565,12852494,0.0,0.0,0.0,79.81764119990626,46.63581168992306,82.96705670567057,74.7873387338734,44.937960923028186,1.214,1.084,506.724,505.731,504.919,501.133,494.371,484.384,506.6369995117187,505.0400024414063,505.2228637695313,500.88470947265625,494.04505798339846,482.0157673645019,187174567936,30.516,0.56,506.071,494.454
